old_url,language,old_page_title,target_url,http_status,reason,test_status
"https://www.dentvitalis.com/en/implantation","en","Implantation - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/manner-of-payment","en","Manner of payment - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/mistake","en","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/partial-prosthetic-device-with-a-metal-base","en","Partial prosthetic device with a metal base - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/privacy-policy","en","Privacy Policy - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/prosthetic-device-anchored-on-telescopic-crowns","en","Prosthetic device anchored on telescopic crowns - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/registration","en","Registration - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/technology","en","Technology - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/terms-of-use","en","Terms of use - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/testimonials","en","Testimonials - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/testimonials-edita-karadole-actress","en","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/testimonials-zoran-roje-sports-director","en","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/thanks","en","Thank You - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/three-component-bridge","en","Three-component (crowns) bridge - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/en/veneers","en","Veneers - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/errore","it","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/faccette","it","Faccette Dentali in Cearmica - DentVitalis","","","Nova skupna stranica ima odgovarajuće odjeljke, ali stari članci imaju dodatne indikacije, konstrukcije i postupke za pojedinu uslugu. Predloženi kandidat nije automatski ekvivalent: potvrditi spajanje ili očuvati/dopuniti zaseban sadržaj prije 301. Ne slati parcijalne mostove na paket za cijelu čeljust.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/faq","it","Domande più frequenti e risposte - DentVitalis","https://www.dentvitalis.com/faq/","301","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/garanzie","it","Noi garantiamo i nostri lavori 100% - DentVitalis","https://www.dentvitalis.com/informazioni/garanzie/","301","Informacije o jamstvima premještene su u direktorij informacija. Stari tekst izričito navodi rokove jamstva; potvrditi očuvanje informacija i prava ranijih pacijenata, ne smatrati URL mapu promjenom uvjeta.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/grazie","it","Grazie","","","Potvrda zaprimljenog upita ovisi o stvarno uspješnom slanju. Ne mapirati na kontakt niti prikazivati lažan uspjeh. Dogovoriti novi tijek obrasca i noindex za potvrdu, zatim status stare adrese.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr","hr","Stomatološka Klinika Dentvitalis - Stomatolog Rijeka","https://www.dentvitalis.com/hr/","301","Ista hrvatska naslovnica. Jedan 301 na kanonski /hr/; ukloniti staro skidanje završnog / da se ne stvori petlja.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/hr/","hr","Stomatološka Klinika Dentvitalis - Stomatolog Rijeka","https://www.dentvitalis.com/hr/","200","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/hr/404","hr","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/all-on-four","hr","All on 4 Implantologija - DentVitalis","","","Stari All-on-4 je fiksni most; novi fiksni paket nema ograničen broj implantata. Mogući kandidat zahtijeva stručnu potvrdu. Ne preusmjeravati na novu protezu na 4 implantata s locatorima samo zbog broja 4.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/bruksizam","hr","Bruksizam, Škrgutanje Zubima - DentVitalis","","","Nema odgovarajućeg novog detaljnog članka za ovu uslugu. Puko spominjanje u cjeniku ili drugom članku nije ekvivalent. Odlučiti o očuvanju/izradi sadržaja; 410 tek uz izričitu odluku o trajnom uklanjanju i provjeru prometa.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/desinfekcija","hr","dezinfekcija-i-sterilizacija - DentVitalis","","","Novi opis klinike kratko spominje sterilizaciju, ali ne prenosi zasebni detaljni postupak dezinfekcije. Nije dovoljna sadržajna zamjena samo zato što spominje istu riječ; razmotriti očuvanje članka.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/faq","hr","Najčešća pitanja i odgovori - DentVitalis","https://www.dentvitalis.com/hr/faq/","301","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/hr/greska","hr","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/hvala","hr","Hvala","","","Potvrda zaprimljenog upita ovisi o stvarno uspješnom slanju. Ne mapirati na kontakt niti prikazivati lažan uspjeh. Dogovoriti novi tijek obrasca i noindex za potvrdu, zatim status stare adrese.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/implantologija","hr","Implantologija i Zubni Implantati - Ugradnja Implantata","","","Stari opći edukativni članak uključuje implantologiju i upute nakon zahvata; novi govori o odabranim implantatima nove generacije. Pokrivenost nije jednaka. Razmotriti očuvanje općeg članka, ne preusmjeriti automatski na pojedini paket.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/iskustva-pacijenata","hr","Iskustva pacijenata - DentVitalis","https://www.dentvitalis.com/hr/iskustva-pacijenata/","301","Zadržati odobrenu hrvatsku stranicu iskustava. Stari server šalje ovu adresu na /hr/testimonials: ukloniti taj smjer prije uključivanja obrnutog 301. Novi sadržaj je zbirka iskustava, ne zasebna biografija svakog starog svjedoka.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/hr/izbjeljivanje-zuba","hr","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/izbjeljivanje-zubi","hr","Izbjeljivanje zubi - DentVitalis","","","Stari tekst opisuje prvenstveno ordinacijsko izbjeljivanje u 45 minuta (Opalescence Boost), novi kućni postupak udlagama. Kandidat je ista šira usluga, ali nije ista metoda. Za HR se URL zadržava uz ovu sadržajnu razliku; za IT potvrditi 301 ili očuvanje zasebne ordinacijske usluge.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/jamstva","hr","Dentvitalis Jamči za Sve Stomatološke Usluge","https://www.dentvitalis.com/hr/jamstva/","301","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/hr/keramicki-inlay","hr","Keramički Inlay, Onlay i Overlay Nadomjesci - Dentvitalis","","","Nema odgovarajućeg novog detaljnog članka za ovu uslugu. Puko spominjanje u cjeniku ili drugom članku nije ekvivalent. Odlučiti o očuvanju/izradi sadržaja; 410 tek uz izričitu odluku o trajnom uklanjanju i provjeru prometa.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/keramicki-most-na-implantatima","hr","Keramicki most na implantatima - DentVitalis","","","Nova skupna stranica ima odgovarajuće odjeljke, ali stari članci imaju dodatne indikacije, konstrukcije i postupke za pojedinu uslugu. Predloženi kandidat nije automatski ekvivalent: potvrditi spajanje ili očuvati/dopuniti zaseban sadržaj prije 301. Ne slati parcijalne mostove na paket za cijelu čeljust.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/keramicki-most-na-prirodnim-zubima","hr","Keramički most na prirodnim zubima - DentVtalis","","","Nova skupna stranica ima odgovarajuće odjeljke, ali stari članci imaju dodatne indikacije, konstrukcije i postupke za pojedinu uslugu. Predloženi kandidat nije automatski ekvivalent: potvrditi spajanje ili očuvati/dopuniti zaseban sadržaj prije 301. Ne slati parcijalne mostove na paket za cijelu čeljust.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/keramicki-most-na-svim-implantatima","hr","Keramicki most na svim implantatima - DentVitalis","","","Stari članak za bezubu čeljust opisuje keramički most, broj implantata i tijek izrade; novi paket opisuje OnX i drugačiji opseg. Tematski kandidat za cijelu čeljust, ne dokazana identična usluga.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/klinicko-produzenje-krune-prirodnog-zuba","hr","Kliničko produženje krune prirodnog zuba - DentVitalis","","","Nema odgovarajućeg novog detaljnog članka za ovu uslugu. Puko spominjanje u cjeniku ili drugom članku nije ekvivalent. Odlučiti o očuvanju/izradi sadržaja; 410 tek uz izričitu odluku o trajnom uklanjanju i provjeru prometa.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/kombinirani-rad","hr","Kombinirani rad - Protetsko Rješenje - DentVitalis","","","Odjeljak mobilnih i polufiksnih proteza je srodan, ali nije dokazana zamjena za svaku posebnu konstrukciju (teleskopske krunice, metalna baza, kombinirani rad). Potvrditi usluge i očuvanje njihovih objašnjenja prije spajanja.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/kontakt","hr","Kontakti - DentVitalis","https://www.dentvitalis.com/hr/kontakt/","301","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/hr/krunica-na-implantatu","hr","Krunica na implantatu - DentVitalis","","","Nova skupna stranica ima odgovarajuće odjeljke, ali stari članci imaju dodatne indikacije, konstrukcije i postupke za pojedinu uslugu. Predloženi kandidat nije automatski ekvivalent: potvrditi spajanje ili očuvati/dopuniti zaseban sadržaj prije 301. Ne slati parcijalne mostove na paket za cijelu čeljust.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/krunica-na-prirodnom-zubu","hr","Krunica na prirodnom zubu - DentVitalis","","","Nova skupna stranica ima odgovarajuće odjeljke, ali stari članci imaju dodatne indikacije, konstrukcije i postupke za pojedinu uslugu. Predloženi kandidat nije automatski ekvivalent: potvrditi spajanje ili očuvati/dopuniti zaseban sadržaj prije 301. Ne slati parcijalne mostove na paket za cijelu čeljust.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/krunice","hr","Krunice za Zube - Cirkon i Metal Keramičke Krunice","","","Nova skupna stranica ima odgovarajuće odjeljke, ali stari članci imaju dodatne indikacije, konstrukcije i postupke za pojedinu uslugu. Predloženi kandidat nije automatski ekvivalent: potvrditi spajanje ili očuvati/dopuniti zaseban sadržaj prije 301. Ne slati parcijalne mostove na paket za cijelu čeljust.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/ljuskice","hr","Ljuskice za Zube - Navlake za Zube","","","Nova skupna stranica ima odgovarajuće odjeljke, ali stari članci imaju dodatne indikacije, konstrukcije i postupke za pojedinu uslugu. Predloženi kandidat nije automatski ekvivalent: potvrditi spajanje ili očuvati/dopuniti zaseban sadržaj prije 301. Ne slati parcijalne mostove na paket za cijelu čeljust.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/most-od-tri-clana","hr","Most od tri člana (Krunice) - DentVitalis","","","Nova skupna stranica ima odgovarajuće odjeljke, ali stari članci imaju dodatne indikacije, konstrukcije i postupke za pojedinu uslugu. Predloženi kandidat nije automatski ekvivalent: potvrditi spajanje ili očuvati/dopuniti zaseban sadržaj prije 301. Ne slati parcijalne mostove na paket za cijelu čeljust.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/o-nama","hr","O nama - DentVitalis Ordinacije Dentalne Medicine","https://www.dentvitalis.com/hr/o-nama/","301","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/hr/parcijalna-proteza-s-metalnom-bazom","hr","Parcijalna proteza s metalnom bazom - DentVitalis","","","Odjeljak mobilnih i polufiksnih proteza je srodan, ali nije dokazana zamjena za svaku posebnu konstrukciju (teleskopske krunice, metalna baza, kombinirani rad). Potvrditi usluge i očuvanje njihovih objašnjenja prije spajanja.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/placanje","hr","Plaćanje Prilagođeno Vašim Mogućnostima - DentVitalis","https://www.dentvitalis.com/hr/placanje/","301","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/hr/polica-privatnosti","hr","Polica Privatnosti - DentVitalis","https://www.dentvitalis.com/hr/polica-privatnosti/","301","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/hr/proteza-na-implantatima","hr","Proteza na implantatima - DentVitalis","","","Stara proteza koristi najmanje 2 donja ili 4 gornja implantata i opisuje prečku; novi paket navodi 4 implantata i locatore. Srodna namjena, ali različita konstrukcija i opseg: odluka liječnika prije 301.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/proteza-sidrena-na-teleskopskim-krunicama","hr","Proteza sidrena na teleskopskim krunicama - DentVitalis","","","Odjeljak mobilnih i polufiksnih proteza je srodan, ali nije dokazana zamjena za svaku posebnu konstrukciju (teleskopske krunice, metalna baza, kombinirani rad). Potvrditi usluge i očuvanje njihovih objašnjenja prije spajanja.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/prvi-pregled","hr","Besplatan Prvi pregled - DentVitalis","https://www.dentvitalis.com/hr/prvi-pregled/","301","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/hr/registration","hr","Prijava na besplatni Prvi pregled - Dentvitalis","","","Stara prijava ima obrazac i upload. Kontakt je kandidat tek kad novi backend, privici, privole i praćenje konverzije rade; sada se ne tvrdi funkcionalna jednakost niti šalje testni upit.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/registration-fb","hr","Fiksni zubi u 24 sata!","","","Stara kampanja s vlastitom ponudom i obrascem. Pregledati aktivne oglase, cijenu/opseg, konverzije i UTM prije odluke o zamjeni ili gašenju. Ne slati sve kampanje na naslovnicu ili novi medicinski paket bez potvrde.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/technologija","hr","CEREC CAD/CAM Technologija - DentVitalis","","","Stari članak objedinjuje CEREC CAD/CAM i materijale, a novi sadržaj podijeljen je na dvije stranice. Odabrati primarnu zamjenu tek nakon provjere očuvanja informacija i ulaznog prometa.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/testimonials","hr","Iskustva pacijenata - DentVitalis","https://www.dentvitalis.com/hr/iskustva-pacijenata/","301","Ista zbirka iskustava pacijenata na odobrenom hrvatskom slugu. Jedan 301 izravno na /hr/iskustva-pacijenata/; prvo ukloniti stari obrnuti redirect.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/hr/testimonials-edita-karadole-glumica","hr","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/testimonials-zoran-roje-sportski-direktor","hr","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/hr/uvjeti-koristenja","hr","Uvjeti Korištenja - DentVitalis","https://www.dentvitalis.com/hr/uvjeti-koristenja/","301","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/implantologia","it","Implantologia Croazia - Impianti Dentali","","","Stari opći edukativni članak uključuje implantologiju i upute nakon zahvata; novi govori o odabranim implantatima nove generacije. Pokrivenost nije jednaka. Razmotriti očuvanje općeg članka, ne preusmjeriti automatski na pojedini paket.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/informativa-sulla-privacy","it","Informativa sulla privacy - DentVitalis","https://www.dentvitalis.com/informativa-sulla-privacy/","301","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/inlay-in-ceramica","it","Inlay in ceramica - DentVitalis","","","Nema odgovarajućeg novog detaljnog članka za ovu uslugu. Puko spominjanje u cjeniku ili drugom članku nije ekvivalent. Odlučiti o očuvanju/izradi sadržaja; 410 tek uz izričitu odluku o trajnom uklanjanju i provjeru prometa.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/laboratorio-odontotecnico","it","Laboratorio odontotecnico - Corone, ponti, faccette e inlay in ceramica","https://www.dentvitalis.com/su-di-noi/laboratorio-odontotecnico/","301","Oba članka predstavljaju interni dentalni laboratorij i povezani tijek izrade protetskih radova; jasna nova adresa iste ustanove i namjene.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/lavoro-combinato","it","Lavoro combinato - DentVitalis","","","Odjeljak mobilnih i polufiksnih proteza je srodan, ali nije dokazana zamjena za svaku posebnu konstrukciju (teleskopske krunice, metalna baza, kombinirani rad). Potvrditi usluge i očuvanje njihovih objašnjenja prije spajanja.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/pagamento","it","Metodo di pagamento - DentVitalis","https://www.dentvitalis.com/informazioni/pagamento-flessibile/","301","Načini plaćanja i podaci za uplatu ostaju namjena stranice. Stari tekst navodi dva računa; potvrda aktualnih bankovnih podataka ostaje zasebna sadržajna obveza.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/ponte-di-tre-pezzi","it","Ponte di tre pezzi (corone) - DentVitalis","","","Nova skupna stranica ima odgovarajuće odjeljke, ali stari članci imaju dodatne indikacije, konstrukcije i postupke za pojedinu uslugu. Predloženi kandidat nije automatski ekvivalent: potvrditi spajanje ili očuvati/dopuniti zaseban sadržaj prije 301. Ne slati parcijalne mostove na paket za cijelu čeljust.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/ponte-in-ceramica-su-denti-naturali","it","Ponte in ceramica su denti naturali - DentVtalis","","","Nova skupna stranica ima odgovarajuće odjeljke, ali stari članci imaju dodatne indikacije, konstrukcije i postupke za pojedinu uslugu. Predloženi kandidat nije automatski ekvivalent: potvrditi spajanje ili očuvati/dopuniti zaseban sadržaj prije 301. Ne slati parcijalne mostove na paket za cijelu čeljust.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/ponte-in-ceramica-su-impianti","it","Ponte in ceramica su impianti - DentVitalis","","","Stari članak za bezubu čeljust opisuje keramički most, broj implantata i tijek izrade; novi paket opisuje OnX i drugačiji opseg. Tematski kandidat za cijelu čeljust, ne dokazana identična usluga.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/prima-visita","it","La prima visita è gratuita - DentVitalis","https://www.dentvitalis.com/informazioni/prima-visita-gratuita/","301","Opis besplatnog prvog pregleda, dijagnostike i plana terapije premješten je na novu stranicu iste namjene. Nova dijagnostika i upute nisu preslik stare ponude.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/protesi","it","Protesi Dentarie - Protesi Fissa e Mobili","","","Odjeljak mobilnih i polufiksnih proteza je srodan, ali nije dokazana zamjena za svaku posebnu konstrukciju (teleskopske krunice, metalna baza, kombinirani rad). Potvrditi usluge i očuvanje njihovih objašnjenja prije spajanja.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/protesi-ancorate-su-corone-telescopiche","it","Protesi ancorate su corone telescopiche - DentVitalis","","","Odjeljak mobilnih i polufiksnih proteza je srodan, ali nije dokazana zamjena za svaku posebnu konstrukciju (teleskopske krunice, metalna baza, kombinirani rad). Potvrditi usluge i očuvanje njihovih objašnjenja prije spajanja.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/protesi-parziale-con-base-in-metallo","it","Protesi parziale con base in metallo - DentVitalis","","","Odjeljak mobilnih i polufiksnih proteza je srodan, ali nije dokazana zamjena za svaku posebnu konstrukciju (teleskopske krunice, metalna baza, kombinirani rad). Potvrditi usluge i očuvanje njihovih objašnjenja prije spajanja.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/protesi-su-impianti","it","Protesi su impianti - DentVitalis","","","Stara proteza koristi najmanje 2 donja ili 4 gornja implantata i opisuje prečku; novi paket navodi 4 implantata i locatore. Srodna namjena, ali različita konstrukcija i opseg: odluka liječnika prije 301.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/registration-fb","it","Protesi semifissa su due impianti a soli 2.282 €","","","Stara kampanja s vlastitom ponudom i obrascem. Pregledati aktivne oglase, cijenu/opseg, konverzije i UTM prije odluke o zamjeni ili gašenju. Ne slati sve kampanje na naslovnicu ili novi medicinski paket bez potvrde.","proposal-only:owner-decision-required:not-deployed"
